restaurant_id,restaurant_name,cuisine_type,city,locality,average_cost_for_two,rating,votes,delivery_time_min,discount_percent,menu_items_count,monthly_orders,review_count,distance_km,establishment_year,order_type
103040,Masala Zone,Fast Food,Bangalore,Bandra,821,2.3,7330,27,25,129,9290,2842,18.19,2000,Takeaway
103041,Andhra Meals,Mexican,Hyderabad,Andheri,1732,3.5,1751,27,0,112,7356,1040,2.95,2017,Delivery
103042,The Coastal Cafe,Cafe,Kanpur,Civil Lines,1835,4.2,39187,15,0,91,1620,21834,4.88,2015,Delivery
103043,Chettinad Kitchen,Chinese,Pune,Hitech City,1107,4.3,11192,36,0,167,9444,4901,2.28,2011,Dine-In
103044,Pav Bhaji Hub,Cafe,Mumbai,Malad,198,3.1,12945,24,50,143,4654,12773,2.04,2011,Dine-In
103045,Street Spice,Fast Food,Nagpur,Salt Lake,160,3.6,32896,55,0,150,4821,27062,23.24,2018,Dine-In
103046,Saffron Kitchen,Mediterranean,Ahmedabad,Navrangpura,1176,3.3,39985,77,0,197,163,36648,16.45,2004,Dine-In
103047,Pav Bhaji Hub,Biryani,Pune,Powai,1354,4.5,22275,80,10,92,5418,259,2.29,2000,Delivery
103048,Masala Zone,Biryani,Lucknow,Hazratganj,1963,2.7,47529,32,40,57,9302,1695,3.12,2005,Dine-In
103049,Spice Garden,Fast Food,Delhi,Connaught Place,795,2.2,12676,47,0,119,14720,3207,21.28,1991,Dine-In
103050,Andhra Meals,Seafood,Surat,Bandra,1640,2.1,19857,20,25,90,1102,2172,16.93,2007,Delivery
103051,The Coastal Cafe,South Indian,Kanpur,Connaught Place,2037,2.1,25757,49,40,100,13353,14420,14.26,2022,Takeaway
103052,Chai & Chaat,Italian,Lucknow,Connaught Place,819,4.7,16696,22,30,198,10867,832,7.84,2009,Takeaway
103053,South Indian Hut,South Indian,Hyderabad,Civil Lines,2284,2.4,4102,30,0,80,13500,2751,17.53,2021,Takeaway
103054,Chai & Chaat,Biryani,Ahmedabad,Gachibowli,441,3.8,22182,31,15,154,6588,954,2.59,1992,Takeaway
103055,Curry Leaf,Mediterranean,Delhi,Hitech City,1879,2.9,4931,76,30,20,2162,1254,16.7,1990,Delivery
103056,Dosa Delight,Fast Food,Hyderabad,Malad,2001,3.5,10637,71,30,178,2277,5290,21.58,1999,Dine-In
103057,Flavours of India,Desserts,Kolkata,Gomti Nagar,897,3.6,34359,87,40,131,12892,15453,9.15,2022,Delivery
103058,Masala Zone,Biryani,Bangalore,Hazratganj,928,2.6,47507,58,30,185,10323,1046,4.25,2006,Dine-In
103059,Andhra Meals,Cafe,Surat,HSR Layout,2210,3.2,27776,40,50,145,5101,25098,9.73,2008,Delivery
103060,Curry Leaf,Thai,Ahmedabad,HSR Layout,2432,2.7,47381,65,20,43,11684,15717,15.15,2016,Takeaway
103061,Street Spice,Mughlai,Bangalore,Juhu,2088,2.7,14804,45,15,10,6446,10339,4.12,1996,Delivery
103062,Kebab Corner,Italian,Hyderabad,Powai,392,2.4,45305,32,0,105,6576,45206,5.07,2011,Dine-In
103063,Tamil Tadka,Mughlai,Hyderabad,Adyar,851,4.4,34624,86,25,56,14580,14236,5.03,2019,Dine-In
103064,Desi Dhaba,Continental,Chennai,Anna Nagar,1637,4.4,7690,54,10,79,14324,2384,23.36,1995,Dine-In
103065,Tandoor Palace,Biryani,Kolkata,Powai,1235,2.9,37210,57,30,174,4782,10929,19.18,1995,Takeaway
103066,The Thali Place,Street Food,Kanpur,Malad,885,4.6,19687,63,10,139,1846,12033,2.05,1997,Dine-In
103067,Kerala Kitchen,Mughlai,Chennai,Vastrapur,861,4.7,43304,64,15,55,9661,39079,21.99,2018,Dine-In
103068,Naan Stop,Biryani,Kanpur,Whitefield,1473,2.6,40758,82,30,105,12578,37355,20.34,2013,Dine-In
103069,Tamil Tadka,North Indian,Mumbai,Hitech City,1444,4.4,17120,62,0,145,3658,9113,12.11,2001,Takeaway
103070,Andhra Meals,Italian,Mumbai,Salt Lake,2056,4.4,36559,36,15,93,12176,12887,24.94,1991,Takeaway
103071,Mango Lassi,South Indian,Bangalore,Powai,1806,4.9,15647,76,40,173,11200,13536,24.47,2000,Delivery
103072,The Food Court,Mexican,Mumbai,Connaught Place,1250,3.9,878,69,25,198,12230,609,9.85,1991,Delivery
103073,The Coastal Cafe,Cafe,Surat,Gachibowli,1142,4.2,20294,28,0,26,8551,16096,15.02,1992,Delivery
103074,Royal Feast,North Indian,Pune,Connaught Place,1240,3.3,22947,89,0,36,1810,5401,8.1,1998,Takeaway
103075,The Food Court,South Indian,Pune,Bandra,156,4.7,49918,21,0,133,2754,36568,23.22,2016,Takeaway
103076,Saffron Kitchen,Thai,Bangalore,Indiranagar,857,2.2,25641,25,15,189,10160,17961,7.52,2013,Dine-In
103077,Tamil Tadka,Biryani,Surat,Adyar,1709,3.9,41733,72,40,76,2735,2129,23.3,1994,Delivery
103078,Punjab Grill,Continental,Indore,Powai,708,2.8,917,75,10,135,2828,257,17.7,2017,Dine-In
103079,Dosa Delight,Fast Food,Surat,Anna Nagar,844,3.6,21116,49,30,92,10858,15423,17.5,2003,Delivery
103080,Dosa Delight,Mediterranean,Surat,Navrangpura,848,3.8,1891,58,20,137,7879,1182,11.84,2003,Delivery
103081,Street Spice,Mughlai,Mumbai,Vastrapur,1427,4.2,6544,20,20,160,3628,4963,6.96,1996,Delivery
103082,Spice Garden,Mediterranean,Chennai,HSR Layout,2483,2.2,15501,58,25,199,466,14333,3.51,2012,Takeaway
103083,Pav Bhaji Hub,Mughlai,Surat,Adyar,1892,4.2,40472,68,10,101,5084,30676,22.7,2015,Dine-In
103084,Kerala Kitchen,Biryani,Kolkata,Connaught Place,852,2.3,5816,79,15,43,6430,1358,16.65,2014,Delivery
103085,Goan Getaway,Thai,Chennai,Indiranagar,2306,2.1,8572,50,20,159,4856,1002,12.64,2004,Delivery
103086,Chai & Chaat,Fast Food,Hyderabad,Salt Lake,795,4.4,42012,46,30,126,12563,38717,8.41,2018,Takeaway
103087,Andhra Meals,Mughlai,Bhopal,Anna Nagar,1471,3.4,14657,77,15,153,13360,12284,20.01,2012,Takeaway
103088,Kerala Kitchen,Mexican,Bangalore,Salt Lake,461,2.5,21699,85,15,117,7553,19422,21.17,1993,Dine-In
103089,South Indian Hut,Biryani,Nagpur,Salt Lake,845,4.6,31486,90,0,169,4535,18440,17.2,2017,Delivery
103090,Andhra Meals,Chinese,Hyderabad,Hazratganj,1777,3.5,44485,89,50,167,914,9324,1.69,2004,Takeaway
103091,Mango Lassi,Fast Food,Chennai,Bandra,1942,2.0,36727,48,0,97,9394,5388,23.55,2008,Dine-In
103092,Kebab Corner,Seafood,Kanpur,Salt Lake,2074,4.7,14518,84,20,27,11636,3309,16.96,2020,Delivery
103093,Dosa Delight,Italian,Kolkata,Andheri,1314,3.3,20476,31,25,52,406,8889,1.68,2012,Dine-In
103094,Spice Garden,Mughlai,Nagpur,HSR Layout,987,2.8,26723,24,0,144,9861,16329,13.23,2002,Delivery
103095,Curry Leaf,Street Food,Bangalore,Adyar,1580,5.0,12369,42,40,20,4749,1682,17.86,1994,Delivery
103096,Punjab Grill,Mediterranean,Bhopal,Adyar,347,5.0,13270,44,0,139,13406,6127,7.44,1995,Takeaway
103097,Pav Bhaji Hub,Continental,Hyderabad,Gachibowli,1910,2.2,11854,17,50,60,1478,3650,11.89,1993,Takeaway
103098,Masala Zone,Thai,Bhopal,Connaught Place,278,3.7,27240,77,25,137,7548,25666,11.7,2005,Delivery
103099,Royal Feast,Mediterranean,Ahmedabad,Adyar,1424,3.1,19591,57,50,24,3458,8203,22.51,2022,Dine-In
103100,Flavours of India,Fast Food,Nagpur,Powai,977,3.1,48446,29,0,22,2339,25027,15.68,2010,Delivery
103101,The Food Court,Italian,Indore,Bandra,2351,3.9,49234,32,10,186,4137,12364,16.39,1995,Dine-In
103102,Mumbai Bites,Thai,Kanpur,Connaught Place,1425,4.9,34090,55,20,17,7660,1501,3.75,2006,Dine-In
103103,Kebab Corner,Chinese,Nagpur,Gachibowli,208,3.2,18454,28,20,171,2070,9735,7.78,2022,Delivery
103104,Kebab Corner,Chinese,Delhi,Gachibowli,1320,3.7,16045,47,0,126,11473,14402,20.91,2019,Dine-In
103105,The Biryani House,Chinese,Surat,Malad,369,3.3,21452,76,0,98,2798,1105,4.11,2013,Takeaway
103106,Flavours of India,Italian,Ahmedabad,Hitech City,607,2.5,35805,38,40,77,8745,5551,14.88,2009,Takeaway
103107,Mumbai Bites,South Indian,Pune,Salt Lake,425,4.2,45910,89,15,90,13750,25798,16.49,2008,Delivery
103108,Kebab Corner,Continental,Nagpur,Salt Lake,741,2.7,38294,15,0,76,1238,24279,4.41,1999,Takeaway
103109,Mango Lassi,Mughlai,Ahmedabad,Civil Lines,1646,3.0,32365,16,0,138,9682,15403,19.1,2012,Dine-In
103110,Tandoor Palace,Desserts,Lucknow,Malad,1689,3.4,2860,44,25,135,2397,2633,23.84,1992,Takeaway
103111,Curry Leaf,Desserts,Jaipur,Koramangala,384,4.4,20299,24,30,133,14800,1068,20.75,2021,Dine-In
103112,Naan Stop,Mexican,Indore,Gachibowli,325,4.0,6946,67,0,66,10922,2446,0.51,2021,Takeaway
103113,Flavours of India,Chinese,Nagpur,Connaught Place,1728,4.7,22950,76,20,55,8042,11320,7.36,2001,Takeaway
103114,Mango Lassi,Mexican,Bhopal,Whitefield,664,4.3,49453,66,30,185,14781,32912,8.59,1995,Delivery
103115,South Indian Hut,North Indian,Pune,Adyar,2284,4.8,4613,59,20,200,7719,904,17.38,2013,Delivery
103116,South Indian Hut,Mughlai,Delhi,Gachibowli,1848,3.7,38169,53,0,154,3974,27567,23.37,2005,Delivery
103117,Naan Stop,Mughlai,Lucknow,Koramangala,1549,3.7,24290,55,0,188,6821,3824,21.62,1994,Dine-In
103118,The Food Court,Seafood,Kolkata,Gachibowli,919,2.6,17101,62,0,140,2484,12233,9.99,2015,Dine-In
103119,Zaiqa,Chinese,Delhi,Juhu,1909,4.7,29569,54,40,189,14424,12713,14.58,2009,Takeaway
103120,Roti Republic,Seafood,Nagpur,Navrangpura,1822,4.2,5598,88,25,67,1007,2851,4.22,1993,Delivery
103121,Dosa Delight,Italian,Pune,Gomti Nagar,900,2.5,22786,87,0,118,4153,4367,6.03,1997,Dine-In
103122,Roti Republic,Continental,Pune,Gomti Nagar,190,2.3,25598,41,0,165,1532,18704,20.67,2017,Dine-In
103123,Street Spice,Thai,Lucknow,Koramangala,2296,3.1,22678,43,25,11,6932,4917,4.51,1990,Delivery
103124,The Food Court,Fast Food,Pune,Vastrapur,994,3.9,23130,77,30,105,6465,20332,18.34,2000,Takeaway
103125,Mango Lassi,Continental,Nagpur,Connaught Place,157,4.4,560,19,10,200,2660,485,5.24,2003,Dine-In
103126,Desi Dhaba,Mediterranean,Jaipur,Andheri,1970,2.9,45542,63,10,93,2136,44799,18.17,2011,Delivery
103127,Punjab Grill,South Indian,Jaipur,Navrangpura,769,2.0,15924,84,0,185,13862,7038,21.45,2011,Takeaway
103128,South Indian Hut,Mughlai,Bangalore,Connaught Place,2452,3.0,42571,23,0,34,10795,10725,12.66,1995,Delivery
103129,Roti Republic,Mediterranean,Surat,Koramangala,1006,3.9,27790,64,25,68,6477,21334,18.06,2009,Delivery
103130,Masala Zone,Street Food,Delhi,HSR Layout,798,3.2,21398,89,40,81,5559,338,4.97,2021,Takeaway
103131,The Biryani House,Mexican,Bangalore,Hazratganj,1289,5.0,2032,43,30,102,3633,711,15.9,2002,Takeaway
103132,Idli Express,South Indian,Lucknow,Whitefield,786,4.1,48483,58,0,186,7393,45137,8.38,2018,Dine-In
103133,Zaiqa,Thai,Kolkata,Bandra,1172,2.2,26408,79,30,152,1059,14949,19.78,1998,Takeaway
103134,Tamil Tadka,Mediterranean,Pune,Salt Lake,771,2.9,40811,52,40,164,1233,32805,9.02,2022,Dine-In
103135,Mango Lassi,Street Food,Bhopal,Andheri,166,4.7,4848,56,0,80,9669,3829,11.15,2016,Delivery
103136,Zaiqa,South Indian,Hyderabad,Adyar,497,3.2,23081,71,25,98,2305,16655,22.58,2000,Dine-In
103137,Dosa Delight,Mediterranean,Nagpur,Adyar,594,4.5,42969,56,15,191,9283,1558,22.26,1998,Takeaway
103138,Desi Dhaba,Street Food,Indore,Powai,1364,2.6,48813,47,20,127,7918,26827,21.61,1994,Takeaway
103139,Andhra Meals,Italian,Bhopal,Civil Lines,2345,4.5,22505,58,0,198,14493,1117,17.73,1995,Takeaway
103140,Mumbai Bites,Seafood,Kolkata,Adyar,1966,3.5,9292,41,50,188,10718,5978,23.99,2002,Delivery
103141,The Coastal Cafe,North Indian,Bhopal,Indiranagar,1316,2.3,41764,73,0,116,6322,6956,14.14,2010,Takeaway
103142,Saffron Kitchen,Mughlai,Mumbai,Navrangpura,2168,3.6,28737,32,0,181,2341,957,22.58,2004,Takeaway
103143,Dosa Delight,Italian,Jaipur,Civil Lines,560,4.8,10360,16,50,168,7044,6493,21.34,2017,Dine-In
103144,Street Spice,Chinese,Mumbai,Whitefield,1967,2.7,16408,79,10,106,5974,13784,12.18,2019,Takeaway
103145,Tandoor Palace,Seafood,Lucknow,Koramangala,1573,3.2,21373,77,15,59,9699,13375,12.33,1992,Delivery
103146,Naan Stop,Mughlai,Indore,Hitech City,974,3.8,4983,65,15,195,9831,51,14.84,2011,Delivery
103147,Kebab Corner,Desserts,Jaipur,Civil Lines,2178,4.2,15809,21,20,142,8284,7029,13.44,1993,Dine-In
103148,Royal Feast,Italian,Delhi,Juhu,871,3.3,27507,31,20,79,8165,25477,12.81,1993,Takeaway
103149,The Biryani House,Seafood,Kolkata,Navrangpura,361,2.9,5949,52,25,41,13681,2589,15.29,2019,Takeaway
103150,Spice Garden,North Indian,Mumbai,Connaught Place,377,4.9,2298,72,10,142,8347,1316,6.59,2018,Takeaway
103151,Saffron Kitchen,Thai,Chennai,Vastrapur,1309,2.7,26347,88,10,156,10473,1067,13.95,2007,Dine-In
103152,The Food Court,South Indian,Surat,Navrangpura,1452,4.8,24780,78,0,144,3638,4705,2.91,1990,Delivery
103153,Desi Dhaba,Chinese,Bhopal,Civil Lines,1186,4.0,46522,37,20,171,1160,6792,2.35,1992,Dine-In
103154,Chettinad Kitchen,Fast Food,Surat,Malad,208,3.7,10892,88,15,26,13578,2977,7.98,2018,Takeaway
103155,Flavours of India,Mexican,Indore,Gomti Nagar,298,4.2,14969,32,10,152,8934,11632,11.3,2016,Delivery
103156,Chai & Chaat,Cafe,Pune,Bandra,1736,4.5,47714,82,50,91,14734,4660,22.38,2009,Dine-In
103157,Pav Bhaji Hub,Italian,Surat,Hazratganj,2076,3.7,34990,74,15,84,11012,12746,0.73,1996,Takeaway
103158,The Food Court,Mughlai,Hyderabad,Andheri,2478,4.0,41536,72,0,56,6355,25031,6.21,2000,Dine-In
103159,Roti Republic,South Indian,Kolkata,Malad,2440,2.2,21355,30,10,67,13565,3460,2.13,2020,Takeaway
103160,Kebab Corner,North Indian,Kolkata,Hitech City,1989,3.2,29653,78,0,161,2287,23084,19.6,1998,Dine-In
103161,Tamil Tadka,Italian,Mumbai,Juhu,2323,4.9,29102,55,30,79,598,11720,12.69,2001,Dine-In
103162,South Indian Hut,Cafe,Mumbai,Whitefield,1860,2.0,28708,77,40,133,1864,19489,21.82,2000,Delivery
103163,Chettinad Kitchen,Seafood,Ahmedabad,Andheri,1698,3.0,49204,74,0,58,6683,18473,14.49,2016,Delivery
103164,Naan Stop,Mexican,Kolkata,Indiranagar,1416,2.9,29672,60,0,100,7314,23570,7.65,2009,Takeaway
103165,The Coastal Cafe,Cafe,Jaipur,Civil Lines,748,4.9,21187,32,25,177,13872,19781,14.42,1993,Takeaway
103166,Tandoor Palace,Cafe,Jaipur,Anna Nagar,576,4.3,6761,29,20,198,7140,3907,22.35,2004,Takeaway
103167,Tamil Tadka,Fast Food,Delhi,Salt Lake,2033,3.3,48246,68,30,19,10683,24139,1.7,2016,Takeaway
103168,Spice Garden,Seafood,Jaipur,Whitefield,2214,4.2,4447,89,10,76,7159,2656,17.62,2001,Delivery
103169,Royal Feast,Street Food,Pune,Bandra,1168,4.8,19618,59,25,61,11324,7903,21.38,1999,Dine-In
103170,Desi Dhaba,Seafood,Bhopal,Anna Nagar,716,2.8,21048,72,0,96,1313,10385,21.62,2011,Takeaway
103171,Roti Republic,Cafe,Jaipur,Juhu,1798,2.6,35656,15,10,52,4462,9530,11.71,2014,Dine-In
103172,South Indian Hut,Street Food,Kanpur,Adyar,808,4.1,45100,80,25,158,7630,16450,12.14,2001,Dine-In
103173,Pav Bhaji Hub,Biryani,Mumbai,Whitefield,2429,3.0,18301,75,40,123,12372,6080,10.45,1996,Takeaway
103174,Tamil Tadka,Italian,Bhopal,Indiranagar,784,2.5,37490,50,0,192,2928,14614,3.66,1990,Delivery
103175,Masala Zone,Fast Food,Hyderabad,Gomti Nagar,1176,4.6,6222,79,20,80,5648,3020,7.1,2000,Delivery
103176,The Thali Place,Desserts,Jaipur,HSR Layout,500,2.8,245,21,10,98,6641,62,0.89,2000,Takeaway
103177,Curry Leaf,Mughlai,Ahmedabad,Whitefield,1486,4.0,40142,16,15,124,9545,35831,23.79,2013,Delivery
103178,Tandoor Palace,Mughlai,Indore,Navrangpura,1938,4.0,6064,39,0,199,13054,3008,1.68,2016,Dine-In
103179,Tamil Tadka,Street Food,Pune,Civil Lines,1435,3.2,40977,41,15,122,6384,3317,17.19,2023,Takeaway
103180,Masala Zone,Italian,Mumbai,Gomti Nagar,846,4.6,35686,71,0,143,9847,18976,10.0,2003,Delivery
103181,The Food Court,South Indian,Pune,Whitefield,1149,2.0,36324,52,25,20,1739,30747,4.11,2015,Dine-In
103182,Mango Lassi,Mediterranean,Mumbai,HSR Layout,999,4.1,26566,54,50,22,8497,26545,7.24,2021,Delivery
103183,Zaiqa,South Indian,Lucknow,Connaught Place,1924,4.4,15708,47,10,184,616,3752,23.58,1993,Takeaway
103184,Dosa Delight,South Indian,Pune,Gachibowli,1112,4.3,28290,37,0,144,4541,11894,20.96,2009,Dine-In
103185,Desi Dhaba,Mediterranean,Mumbai,Civil Lines,1506,3.4,24806,34,0,157,5817,2493,19.14,1996,Takeaway
103186,Spice Garden,Street Food,Chennai,Navrangpura,1898,2.2,25087,68,0,199,10860,1975,4.73,2014,Dine-In
103187,Desi Dhaba,Mughlai,Surat,Koramangala,575,3.3,40149,57,10,140,13637,6948,22.74,2014,Dine-In
103188,Andhra Meals,Continental,Chennai,Connaught Place,247,3.2,41067,77,40,149,4766,20940,24.67,2004,Dine-In
103189,Kerala Kitchen,South Indian,Pune,Anna Nagar,379,4.6,44790,50,0,64,12734,34400,14.39,2012,Delivery
103190,Idli Express,Continental,Indore,Koramangala,2037,2.2,4444,16,30,53,10151,4230,9.5,2000,Dine-In
103191,South Indian Hut,Thai,Mumbai,Anna Nagar,274,4.5,28434,71,0,74,8911,11140,6.0,2004,Takeaway
103192,The Food Court,Mediterranean,Delhi,Vastrapur,480,2.8,37687,55,20,75,12101,4329,4.43,2000,Delivery
103193,Chettinad Kitchen,Mediterranean,Surat,Andheri,791,2.0,11800,79,40,28,5891,10713,4.69,2022,Takeaway
103194,Tamil Tadka,Thai,Kolkata,Juhu,603,4.5,25731,85,0,40,13408,5179,10.54,2017,Dine-In
103195,Royal Feast,North Indian,Indore,Salt Lake,383,3.4,14950,32,15,163,1088,3800,22.21,2008,Dine-In
103196,The Biryani House,Italian,Indore,Andheri,1646,2.1,49533,36,30,74,9886,26051,20.39,2005,Takeaway
103197,Saffron Kitchen,Street Food,Chennai,Malad,343,4.3,44520,44,30,174,6488,23255,6.57,2007,Dine-In
103198,Goan Getaway,Mexican,Jaipur,Anna Nagar,2298,2.1,14740,18,40,115,10545,4177,20.56,2008,Takeaway
103199,Kebab Corner,Thai,Hyderabad,Juhu,341,3.5,1343,57,0,79,11044,1051,21.4,1996,Delivery
103200,Zaiqa,North Indian,Indore,Salt Lake,632,3.7,13864,74,30,53,1766,977,15.43,2020,Delivery
103201,Desi Dhaba,Continental,Ahmedabad,Gomti Nagar,1098,3.7,45348,24,30,41,7986,16482,21.38,1990,Dine-In
103202,The Food Court,Mexican,Chennai,Anna Nagar,1765,3.6,33048,50,40,111,5449,31905,18.91,2020,Delivery
103203,Chettinad Kitchen,Continental,Surat,Adyar,1808,3.1,331,71,0,66,6501,198,18.29,2008,Delivery
103204,Naan Stop,South Indian,Bangalore,Koramangala,2436,2.3,113,39,25,142,9785,31,12.63,1999,Delivery
103205,Goan Getaway,Cafe,Bangalore,Civil Lines,1305,2.0,14162,89,10,103,1966,6593,0.65,2015,Takeaway
103206,Chettinad Kitchen,Mexican,Kolkata,Vastrapur,1956,3.1,45225,70,25,153,4795,36634,23.4,2003,Takeaway
103207,Idli Express,South Indian,Pune,Whitefield,1789,3.4,4564,73,20,48,4336,4539,1.86,2011,Dine-In
103208,Roti Republic,Mughlai,Bhopal,Powai,791,3.8,33770,44,50,66,237,13714,23.92,2012,Dine-In
103209,Flavours of India,Fast Food,Bangalore,Adyar,321,3.6,35222,59,10,56,9881,30675,22.02,2008,Takeaway
103210,Tamil Tadka,North Indian,Delhi,Connaught Place,1190,3.9,39489,77,15,126,5441,17852,18.24,2002,Takeaway
103211,Tamil Tadka,Thai,Ahmedabad,Hitech City,301,2.8,38575,20,50,116,7567,35001,1.88,2009,Delivery
103212,Goan Getaway,Mediterranean,Pune,Salt Lake,2113,4.8,15280,64,0,18,10917,3291,19.38,2006,Dine-In
103213,Royal Feast,Biryani,Hyderabad,Adyar,2367,4.7,47805,89,0,23,8551,1327,7.47,1997,Takeaway
103214,South Indian Hut,Biryani,Bhopal,Salt Lake,1908,3.9,18223,42,0,131,14066,5298,20.17,2022,Takeaway
103215,The Coastal Cafe,Street Food,Ahmedabad,Hitech City,429,4.0,27819,88,50,35,6393,10499,12.76,2001,Dine-In
103216,Kebab Corner,Italian,Chennai,Connaught Place,636,2.1,35270,57,30,152,11746,27502,11.34,1997,Dine-In
103217,Chai & Chaat,Fast Food,Nagpur,Vastrapur,804,3.6,4379,85,0,160,13813,968,4.32,2021,Takeaway
103218,Flavours of India,Thai,Indore,Civil Lines,2234,3.1,42511,36,15,157,11089,38179,1.79,2015,Dine-In
103219,Pav Bhaji Hub,Street Food,Chennai,Indiranagar,1574,4.0,36727,57,20,59,7671,14875,1.73,2007,Dine-In
103220,Street Spice,Desserts,Pune,Whitefield,657,3.6,24154,87,25,136,407,16161,20.58,2017,Takeaway
103221,Goan Getaway,Continental,Chennai,Civil Lines,541,2.8,20026,15,0,25,12278,8909,1.1,2018,Delivery
103222,Kebab Corner,North Indian,Bangalore,HSR Layout,653,2.2,27719,54,0,123,12644,19903,12.26,2016,Takeaway
103223,Idli Express,Chinese,Bangalore,Civil Lines,2211,4.0,21649,54,0,126,3427,8766,6.61,2021,Takeaway
103224,Goan Getaway,Mexican,Surat,Juhu,1685,2.3,42089,76,10,115,6732,41362,20.64,2010,Delivery
103225,Street Spice,Mexican,Kolkata,Navrangpura,2040,4.5,46032,46,30,27,14963,3926,21.02,2010,Dine-In
103226,Zaiqa,Mexican,Kanpur,Juhu,1602,3.9,38682,22,25,187,13265,32482,11.6,2010,Dine-In
103227,Dosa Delight,Mughlai,Mumbai,Indiranagar,2097,2.9,14716,17,15,25,2635,5742,9.55,1993,Dine-In
103228,Desi Dhaba,South Indian,Hyderabad,Indiranagar,1825,4.0,32398,74,20,47,7919,25446,24.99,2018,Dine-In
103229,Curry Leaf,Desserts,Ahmedabad,Gomti Nagar,2069,2.3,28188,42,20,12,6774,26113,19.07,2001,Takeaway
103230,Street Spice,Chinese,Surat,Hazratganj,246,4.1,13815,80,40,171,1699,7985,22.73,2016,Delivery
103231,Chai & Chaat,Chinese,Bhopal,Andheri,1945,2.1,48391,59,15,73,1227,25974,16.08,2004,Takeaway
103232,Punjab Grill,Fast Food,Jaipur,Malad,1874,2.8,31630,31,20,117,937,27076,7.21,2019,Takeaway
103233,Masala Zone,Thai,Mumbai,Whitefield,1935,3.9,25620,28,20,191,13084,23038,8.9,2001,Delivery
103234,Kerala Kitchen,South Indian,Hyderabad,Powai,270,4.1,30894,43,0,44,2585,25988,19.32,1993,Takeaway
103235,Kebab Corner,Mughlai,Ahmedabad,Gachibowli,1812,4.9,18785,15,20,69,12106,5862,7.09,1997,Takeaway
103236,Tamil Tadka,Mughlai,Surat,Powai,1056,3.0,45968,36,40,200,7166,4807,11.77,1990,Delivery
103237,The Thali Place,Desserts,Delhi,HSR Layout,2277,2.1,21828,72,10,57,1946,7331,9.58,2018,Takeaway
103238,Chettinad Kitchen,Desserts,Bhopal,Civil Lines,1726,2.9,21784,62,0,114,1855,10336,3.15,2018,Dine-In
103239,Idli Express,Fast Food,Lucknow,Anna Nagar,2188,2.0,10262,62,0,153,6578,8714,12.42,2007,Delivery
103240,Punjab Grill,Chinese,Nagpur,Whitefield,1557,4.8,38458,89,40,160,7160,11364,23.33,2010,Takeaway
103241,Chai & Chaat,Seafood,Bangalore,Adyar,1159,2.9,1645,19,25,175,3115,690,16.7,1994,Delivery
103242,Punjab Grill,Biryani,Nagpur,Gomti Nagar,1979,4.1,23814,24,50,61,7826,17076,6.41,2011,Dine-In
103243,Punjab Grill,Cafe,Bangalore,Hitech City,960,2.8,16471,57,40,175,375,2172,15.69,2021,Delivery
103244,Dosa Delight,Chinese,Delhi,Whitefield,1251,3.3,5854,65,15,184,6221,635,8.13,2017,Delivery
103245,Saffron Kitchen,Chinese,Nagpur,Juhu,672,4.5,17161,72,0,199,11133,16718,2.55,1990,Dine-In
103246,Naan Stop,Street Food,Kanpur,Indiranagar,837,3.7,29024,24,50,152,8819,8933,1.28,2006,Dine-In
103247,Street Spice,Mediterranean,Nagpur,Malad,2418,4.0,42469,30,0,112,8493,7211,12.29,2005,Dine-In
103248,Idli Express,North Indian,Jaipur,Koramangala,1475,3.5,38857,16,20,177,14944,33288,1.24,1997,Delivery
103249,Spice Garden,Italian,Hyderabad,Malad,253,3.0,2194,85,0,187,11874,202,8.61,2004,Delivery
103250,Pav Bhaji Hub,Street Food,Kanpur,Gachibowli,305,3.9,6934,45,0,34,6782,5752,10.49,2009,Delivery
103251,Spice Garden,Desserts,Bangalore,Connaught Place,808,4.7,19055,70,30,118,12760,8468,3.78,1997,Dine-In
103252,Dosa Delight,Thai,Kanpur,Anna Nagar,2468,3.6,12471,65,0,23,7538,4387,15.62,2006,Takeaway
103253,Andhra Meals,Mexican,Kanpur,Salt Lake,456,4.5,25489,15,50,48,57,8023,5.76,2006,Takeaway
103254,Kebab Corner,Fast Food,Pune,Anna Nagar,2179,4.1,7873,68,25,100,8094,6973,21.54,2022,Takeaway
103255,Tandoor Palace,Italian,Mumbai,Malad,1564,4.5,19880,45,40,155,11115,12984,7.41,1996,Delivery
103256,Naan Stop,Fast Food,Mumbai,Navrangpura,1729,2.4,47465,87,20,58,13063,8536,19.27,2004,Dine-In
103257,Roti Republic,Chinese,Chennai,Civil Lines,2153,3.2,6172,38,25,35,14674,1787,16.8,2013,Delivery
